date,symbol,corr_symbol,direction,entry,entry_time,sl,tp1,tp2,sl_pips,pip_value_per_lot,pnl_pips,outcome,exit_time,exit_price,month,lot_size,pnl_dollar,balance,drawdown_pct
2023-01-02,EURUSD,,bullish,1.06596,2023-01-02 19:35:00+00:00,1.06487,1.0679899999999998,1.07043,10.9,8.549566109519942,6.4,EOD,2023-01-02 23:55:00+00:00,1.06665,2023-01,0.11,6.018894541102039,506.01889454110204,0.0
2023-01-04,EURJPY,,bearish,138.467,2023-01-04 13:10:00+00:00,138.648,138.12000000000003,137.869,18.1,5.3393418727207695,-19.1,SL_INIT,2023-01-04 14:10:00+00:00,138.648,2023-01,0.1,-10.198142976896671,495.82075156420535,2.0153680202288045
2023-01-09,AUDUSD,,bearish,0.69287,2023-01-09 19:25:00+00:00,0.69512,0.68852,0.68746,22.5,8.549566109519942,15.4,EOD,2023-01-09 23:55:00+00:00,0.69125,2023-01,0.05,6.583165904330356,502.4039174685357,0.7143956701151774
2023-01-09,AUS200,,bearish,7172.6,2023-01-09 19:50:00+00:00,7186.620000000001,7144.575,7136.6,1402.0,0.006098899758483569,3299.0,EOD,2023-01-09 22:55:00+00:00,7139.6,2023-01,1.17,23.540716254787633,525.9446337233234,0.0
2023-01-09,US30,,bearish,33764.5,2023-01-09 12:50:00+00:00,33792.02,33709.475,33669.5,2752.0,0.008549566109519941,-2754.5,SL_INIT,2023-01-09 14:30:00+00:00,33792.02,2023-01,0.43,-10.126405334929252,515.8182283883941,1.925374780086892
2023-01-16,EURJPY,,bearish,139.182,2023-01-16 20:00:00+00:00,139.306,138.94899999999993,138.226,12.4,5.3393418727207695,4.5,EOD,2023-01-16 23:55:00+00:00,139.127,2023-01,0.15,3.604055764086519,519.4222841524806,1.2401209466990866
2023-01-17,EURJPY,,bearish,139.38,2023-01-17 13:30:00+00:00,139.60500000000002,138.94499999999994,138.814,22.5,5.3393418727207695,-23.5,SL_INIT,2023-01-17 16:20:00+00:00,139.60500000000002,2023-01,0.08,-10.037962720715047,509.3843214317656,3.1486797715421524
2023-01-20,AUDUSD,,bearish,0.69499,2023-01-20 18:15:00+00:00,0.69677,0.69158,0.69059,17.8,8.549566109519942,-18.6,SL_INIT,2023-01-20 20:55:00+00:00,0.69677,2023-01,0.07,-11.131535074594966,498.25278635717063,5.2651639717499625
2023-01-25,EURUSD,,bullish,1.08713,2023-01-25 16:00:00+00:00,1.08547,1.0902999999999996,1.09107,16.6,8.549566109519942,38.9,TRAIL,2023-01-25 17:10:00+00:00,1.09107,2023-01,0.07,23.280468516222804,521.5332548733934,0.8387534670142882
2023-01-27,US30,,bearish,33989.6,2023-01-27 15:55:00+00:00,34012.119999999995,33944.575,33921.1,2252.0,0.008549566109519941,-2254.5,SL_INIT,2023-01-27 16:30:00+00:00,34012.119999999995,2023-01,0.52,-10.022998332834609,511.51025654055877,2.7444670517083156
2023-02-02,EURUSD,,bullish,1.09889,2023-02-02 14:50:00+00:00,1.0978,1.1009199999999992,1.10324,10.9,8.549566109519942,-11.4,SL_INIT,2023-02-02 15:15:00+00:00,1.0978,2023-02,0.11,-10.721155901338008,500.78910063922075,4.782924184627359
2023-02-02,AUDUSD,,bullish,0.71238,2023-02-02 13:25:00+00:00,0.7113200000000001,0.7143499999999999,0.71571,10.6,8.549566109519942,-0.3,BE,2023-02-02 16:30:00+00:00,0.71243,2023-02,0.11,-0.2821356816141581,500.5069649576066,4.836567793388383
2023-02-03,CN50,,bullish,13640.5,2023-02-03 18:30:00+00:00,13592.98,13735.525000000003,13813.5,4752.0,0.008549566109519941,-4753.0,SL_INIT,2023-02-03 20:30:00+00:00,13592.98,2023-02,0.25,-10.15902192963707,490.34794302796956,6.768144099760827
2023-02-08,EURJPY,,bearish,140.847,2023-02-08 21:15:00+00:00,141.044,140.468,140.285,19.7,5.339370381444619,3.8,EOD,2023-02-08 23:55:00+00:00,140.799,2023-02,0.1,2.028960744948955,492.3769037729185,6.382369511552686
2023-02-10,AUDUSD,,bullish,0.69166,2023-02-10 22:35:00+00:00,0.69065,0.6935300000000002,0.69595,10.1,8.549566109519942,0.4,EOD,2023-02-10 23:55:00+00:00,0.69178,2023-02,0.12,0.4103791732569573,492.7872829461755,6.304342444263919
2023-02-16,EURJPY,,bearish,143.331,2023-02-16 16:10:00+00:00,143.441,143.12599999999995,143.043,11.0,5.339370381444619,27.8,TRAIL,2023-02-16 20:45:00+00:00,143.043,2023-02,0.17,25.23386442270727,518.0211473688828,1.506524802496373
2023-02-22,FRA40,,bullish,7247.2,2023-02-22 13:00:00+00:00,7232.98,7275.625,7298.6,1422.0,0.01,-1423.0,SL_INIT,2023-02-22 13:45:00+00:00,7232.98,2023-02,0.7,-9.960999999999999,508.0601473688828,3.4004503911050135
2023-02-28,AUS200,,bullish,7234.0,2023-02-28 19:50:00+00:00,7215.98,7270.025000000001,7274.0,1802.0,0.006098899758483569,-301.0,EOD,2023-02-28 22:55:00+00:00,7231.0,2023-02,0.91,-1.6705496328462344,506.38959773603654,3.7180788116138257
2023-03-02,AUDUSD,,bullish,0.67285,2023-03-02 13:35:00+00:00,0.67201,0.6743799999999999,0.67654,8.4,8.549566109519942,-9.2,SL_INIT,2023-03-02 14:50:00+00:00,0.67201,2023-03,0.14,-11.011841149061686,495.37775658697484,5.811805117195744
2023-03-08,FRA40,,bearish,7333.1,2023-03-08 14:15:00+00:00,7342.820000000001,7313.675,7300.3,972.0,0.01,-973.0,SL_INIT,2023-03-08 15:25:00+00:00,7342.820000000001,2023-03,1.03,-10.0219,485.3558565869748,7.717309871384777
2023-03-13,US30,,bullish,31855.05,2023-03-13 13:20:00+00:00,31726.03,32113.074999999997,32368.05,12902.0,0.008549566109519941,-12904.5,SL_INIT,2023-03-13 15:10:00+00:00,31726.03,2023-03,0.09,-9.929508827427007,475.4263477595478,9.60524791481208
2023-03-13,JPN225,,bullish,27486.0,2023-03-13 13:55:00+00:00,27378.98,27700.024999999998,27975.0,10702.0,0.005339370381444619,-10703.0,SL_INIT,2023-03-13 15:05:00+00:00,27378.98,2023-03,0.18,-10.286510614668316,465.1398371448795,11.56106416525026
2023-03-13,EURUSD,,bullish,1.06765,2023-03-13 13:10:00+00:00,1.066,1.0707999999999995,1.07366,16.5,8.549566109519942,-17.0,SL_INIT,2023-03-13 13:25:00+00:00,1.066,2023-03,0.07,-10.173983670328733,454.9658534745508,13.49548520845094
2023-03-14,AUS200,,bearish,7021.0,2023-03-14 20:45:00+00:00,7055.02,6952.974999999999,6949.3,3402.0,0.006098899758483569,-2751.0,EOD,2023-03-14 22:55:00+00:00,7048.5,2023-03,0.48,-8.053475153082383,446.9123783214684,15.026725311818737
2023-03-17,EURUSD,,bearish,1.06641,2023-03-17 23:45:00+00:00,1.06867,1.0620400000000005,1.06083,22.6,8.549493015064208,-0.8,EOD,2023-03-17 23:55:00+00:00,1.06644,2023-03,0.05,-0.3419797206025683,446.5703986008658,15.09174731198282
2023-03-20,AUDUSD,,bullish,0.66778,2023-03-20 13:05:00+00:00,0.66633,0.6705300000000002,0.67293,14.5,8.549493015064208,38.7,EOD,2023-03-20 23:55:00+00:00,0.67173,2023-03,0.08,26.46923037463879,473.0396289755046,10.059044499282745
2023-03-23,AUS200,,bullish,6952.6,2023-03-23 14:45:00+00:00,6939.08,6979.625000000001,6980.1,1352.0,0.006098899758483569,2998.0,TRAIL,2023-03-23 17:15:00+00:00,6982.59,2023-03,1.21,22.124246785879823,495.1638757613845,5.8524711515796755
2023-03-24,CN50,,bullish,13059.0,2023-03-24 16:15:00+00:00,13025.98,13125.025000000003,13151.0,3302.0,0.008549493015064207,4699.0,EOD,2023-03-24 23:40:00+00:00,13106.0,2023-03,0.35,14.060923687225346,509.2247994486098,3.179010337333174
2023-03-27,EURJPY,,bearish,141.472,2023-03-27 13:25:00+00:00,141.607,141.217,140.561,13.5,5.3393418727207695,-14.5,SL_INIT,2023-03-27 13:45:00+00:00,141.607,2023-03,0.14,-10.838864001623163,498.38593544698665,5.239847791817978
2023-04-03,CN50,,bearish,13243.5,2023-04-03 21:55:00+00:00,13252.02,13226.474999999997,13128.0,852.0,0.008549493015064207,599.0,EOD,2023-04-03 23:40:00+00:00,13237.5,2023-04,1.37,7.015970452952141,505.4019058999388,3.9058726919516764
2023-04-04,JPN225,,bearish,28282.0,2023-04-04 16:00:00+00:00,28306.52,28232.975000000002,28127.5,2452.0,0.005339313364301351,15449.0,TRAIL,2023-04-04 17:25:00+00:00,28127.5,2023-04,0.76,62.690159645469606,568.0920655454084,0.0
2023-04-05,AUS200,,bullish,7227.5,2023-04-05 19:20:00+00:00,7211.48,7259.525000000001,7262.5,1602.0,0.006098899758483569,849.0,EOD,2023-04-05 23:55:00+00:00,7236.0,2023-04,1.13,5.851101461296381,573.9431670067048,0.0
2023-04-07,EURJPY,,bullish,143.645,2023-04-07 13:50:00+00:00,143.57,143.78000000000006,144.01,7.5,5.3393133643013515,-8.5,SL_INIT,2023-04-07 15:25:00+00:00,143.57,2023-04,0.27,-12.253724171071603,561.6894428356333,2.1350065434141507
2023-04-14,CN50,,bullish,13056.0,2023-04-14 22:10:00+00:00,13034.48,13099.025000000003,13191.5,2152.0,0.008549493015064207,1349.0,EOD,2023-04-14 23:40:00+00:00,13069.5,2023-04,0.6,6.919959646392969,568.6094024820262,0.9293192830390975
2023-04-25,EURJPY,,bullish,147.906,2023-04-25 15:30:00+00:00,147.59199999999998,148.51900000000006,148.618,31.4,5.3393133643013515,-32.4,SL_INIT,2023-04-25 15:50:00+00:00,147.59199999999998,2023-04,0.07,-12.109562710235465,556.4998397717908,3.0392081024130824
2023-04-26,FRA40,,bullish,7443.6,2023-04-26 21:15:00+00:00,7428.73,7473.325000000002,7504.0,1487.0,0.01,-1488.0,SL_INIT,2023-04-26 21:55:00+00:00,7428.73,2023-04,0.74,-11.0112,545.4886397717908,4.957725585150428
2023-04-27,EURUSD,,bullish,1.10383,2023-04-27 13:35:00+00:00,1.10314,1.10506,1.10628,6.9,8.549493015064208,-7.4,SL_INIT,2023-04-27 14:50:00+00:00,1.10314,2023-04,0.17,-10.755262212950775,534.73337755884,6.831650188006649
2023-05-02,EURUSD,,bullish,1.09606,2023-05-02 17:15:00+00:00,1.09455,1.09893,1.1006,15.1,8.549493015064208,44.9,TRAIL,2023-05-02 22:55:00+00:00,1.1006,2023-05,0.08,30.709778910110632,565.4431564689506,1.4809847083090861
2023-05-08,EURUSD,,bullish,1.102,2023-05-08 18:40:00+00:00,1.10091,1.1040299999999998,1.1053,10.9,8.549493015064208,-11.4,SL_INIT,2023-05-08 21:00:00+00:00,1.10091,2023-05,0.12,-11.695706444607836,553.7474500243428,3.518765993450023
2023-05-08,EURJPY,,bullish,148.7,2023-05-08 22:30:00+00:00,148.428,149.22899999999998,149.263,27.2,5.3393133643013515,-3.2,EOD,2023-05-08 23:55:00+00:00,148.678,2023-05,0.08,-1.366864221261146,552.3805858030817,3.7569192287938256
2023-05-11,CN50,,bullish,13144.5,2023-05-11 18:35:00+00:00,13121.48,13190.525000000003,13253.5,2302.0,0.008549493015064207,3299.0,EOD,2023-05-11 23:40:00+00:00,13177.5,2023-05,0.56,15.79467537575022,568.1752611788319,1.0049611458839018
2023-05-16,JPN225,,bearish,29909.5,2023-05-16 22:35:00+00:00,29975.27,29777.975000000002,29769.0,6577.0,0.005339313364301351,3449.0,EOD,2023-05-16 23:55:00+00:00,29875.0,2023-05,0.31,5.708740455977361,573.8840016348092,0.010308576754060886
2023-05-23,EURUSD,,bullish,1.07791,2023-05-23 18:05:00+00:00,1.07605,1.0814799999999996,1.082,18.6,8.549493015064208,-19.1,SL_INIT,2023-05-23 19:10:00+00:00,1.07605,2023-05,0.07,-11.430672161140848,562.4533294736684,2.0019120696147548
2023-05-24,US30,,bullish,32993.55,2023-05-24 14:45:00+00:00,32954.530000000006,33071.575000000004,33160.05,3902.0,0.008549493015064207,-3904.5,SL_INIT,2023-05-24 16:35:00+00:00,32954.530000000006,2023-05,0.33,-11.015893507515004,551.4374359661534,3.921247317556874
2023-05-24,FRA40,,bullish,7252.5,2023-05-24 14:45:00+00:00,7243.179999999999,7271.125000000001,7343.9,932.0,0.01,-933.0,SL_INIT,2023-05-24 16:00:00+00:00,7243.179999999999,2023-05,1.18,-11.0094,540.4280359661534,5.839451180391853
2023-05-24,AUDUSD,,bullish,0.65736,2023-05-24 16:15:00+00:00,0.6558200000000001,0.66029,0.66146,15.4,8.549493015064208,-16.2,SL_INIT,2023-05-24 16:40:00+00:00,0.6558200000000001,2023-05,0.08,-11.080142947523212,529.3478930186302,7.769980818946425
2023-05-30,EURUSD,,bearish,1.07318,2023-05-30 16:35:00+00:00,1.0748,1.0700900000000004,1.06719,16.2,8.549493015064208,-2.1,EOD,2023-05-30 23:55:00+00:00,1.07334,2023-05,0.07,-1.2567754732144387,528.0911175454157,7.988952930726927
2023-05-30,JPN225,,bearish,31377.5,2023-05-30 13:20:00+00:00,31439.02,31254.475000000002,31054.0,6152.0,0.005339341872720769,25349.0,EOD,2023-05-30 23:55:00+00:00,31124.0,2023-05,0.3,40.60409313947963,568.6952106848953,0.9143686384802285
2023-06-01,EURUSD,,bearish,1.07043,2023-06-01 16:20:00+00:00,1.07168,1.0680800000000004,1.06613,12.5,8.549493015064208,-13.0,SL_INIT,2023-06-01 16:30:00+00:00,1.07168,2023-06,0.1,-11.114340919583471,557.5808697653118,2.8508567018451556
2023-06-08,EURJPY,,bearish,149.962,2023-06-08 15:00:00+00:00,150.054,149.79299999999995,149.582,9.2,5.3393418727207695,16.4,EOD,2023-06-08 23:55:00+00:00,149.788,2023-06,0.22,19.264345476776537,576.8452152420883,0.0
2023-06-14,EURJPY,,bearish,151.283,2023-06-14 21:00:00+00:00,151.389,151.08599999999993,150.916,10.6,5.3393418727207695,-11.6,SL_INIT,2023-06-14 21:00:00+00:00,151.389,2023-06,0.19,-11.767909487476574,565.0773057546118,2.04004630298231
2023-06-22,AUDUSD,,bullish,0.67571,2023-06-22 22:15:00+00:00,0.6750200000000001,0.67694,0.68056,6.9,8.549493015064208,-4.4,EOD,2023-06-22 23:55:00+00:00,0.67535,2023-06,0.19,-7.147376160593678,557.9299295940181,3.2790920594066066
2023-06-28,FRA40,,bearish,7277.05,2023-06-28 14:05:00+00:00,7283.320000000001,7264.525,7244.0,627.0,0.01,-0.5,BE,2023-06-28 16:55:00+00:00,7277.045,2023-06,1.75,-0.00875,557.9211795940181,3.2806089307906037
2023-06-29,US30,,bearish,33982.05,2023-06-29 16:45:00+00:00,34005.57,33935.025,33892.55,2352.0,0.008549493015064207,-2354.5,SL_INIT,2023-06-29 16:50:00+00:00,34005.57,2023-06,0.55,-11.071379717182772,546.8497998768353,5.19990711072548
2023-06-30,CN50,,bearish,12491.5,2023-06-30 20:30:00+00:00,12512.52,12449.474999999997,12353.0,2102.0,0.008549493015064207,649.0,EOD,2023-06-30 23:40:00+00:00,12485.0,2023-06,0.56,3.1072277413949356,549.9570276182302,4.661248271353658
2023-07-03,EURJPY,,bullish,157.4,2023-07-03 17:10:00+00:00,157.22899999999998,157.72700000000006,157.824,17.1,5.3393418727207695,41.4,TRAIL,2023-07-03 18:50:00+00:00,157.824,2023-07,0.11,24.315362888370384,574.2723905066006,0.44601648197913935
2023-07-05,FRA40,,bullish,7321.7,2023-07-05 13:25:00+00:00,7311.379999999999,7342.325000000001,7354.8,1032.0,0.01,-1033.0,SL_INIT,2023-07-05 15:50:00+00:00,7311.379999999999,2023-07,1.07,-11.0531,563.2192905066006,2.362145749925177
2023-07-06,EURUSD,,bearish,1.08802,2023-07-06 16:25:00+00:00,1.09021,1.0837900000000005,1.08333,21.9,8.549493015064208,-0.0,BE,2023-07-06 19:05:00+00:00,1.08797,2023-07,0.06,-0.0,563.2192905066006,2.362145749925177
2023-07-14,EURUSD,,bearish,1.12351,2023-07-14 19:00:00+00:00,1.12463,1.1214200000000003,1.12036,11.2,8.549493015064208,10.1,EOD,2023-07-14 23:55:00+00:00,1.12245,2023-07,0.11,9.498486739736334,572.7177772463369,0.7155191525718393
2023-07-17,EURJPY,,bullish,155.37,2023-07-17 14:40:00+00:00,155.069,155.95700000000005,155.978,30.1,5.3393418727207695,66.2,TRAIL,2023-07-17 16:00:00+00:00,156.042,2023-07,0.07,24.74251023818805,597.460287484525,0.0
2023-07-17,US30,,bullish,34467.05,2023-07-17 14:20:00+00:00,34440.530000000006,34520.075000000004,34525.55,2652.0,0.008549493015064207,-2654.5,SL_INIT,2023-07-17 14:50:00+00:00,34440.530000000006,2023-07,0.49,-11.120368312159089,586.3399191723659,1.8612732168323698
2023-07-19,CN50,,bearish,12553.5,2023-07-19 17:10:00+00:00,12588.52,12483.474999999997,12477.0,3502.0,0.008549493015064207,999.0,EOD,2023-07-19 23:40:00+00:00,12543.5,2023-07,0.37,3.160149103158183,589.5000682755241,1.33234281436774
2023-07-21,EURUSD,,bullish,1.11247,2023-07-21 15:40:00+00:00,1.11176,1.1137399999999997,1.11443,7.1,8.549493015064208,-0.0,BE,2023-07-21 16:40:00+00:00,1.11252,2023-07,0.18,-0.0,589.5000682755241,1.33234281436774
2023-07-24,AUDUSD,,bearish,0.67408,2023-07-24 13:05:00+00:00,0.67521,0.6719700000000001,0.67145,11.3,8.549493015064208,-12.1,SL_INIT,2023-07-24 14:15:00+00:00,0.67521,2023-07,0.11,-11.37937520305046,578.1206930724736,3.236967346143873
2023-07-24,JPN225,,bullish,32593.5,2023-07-24 17:25:00+00:00,32501.98,32776.524999999994,32834.0,9152.0,0.005339341872720769,15499.0,EOD,2023-07-24 23:55:00+00:00,32748.5,2023-07,0.23,19.033525727618816,597.1542188000924,0.05122828928450419
2023-07-25,EURJPY,,bullish,156.199,2023-07-25 13:25:00+00:00,156.064,156.45400000000006,156.884,13.5,5.3393418727207695,-0.5,BE,2023-07-25 14:50:00+00:00,156.204,2023-07,0.15,-0.4004506404540577,596.7537681596383,0.11825377178813726
2023-07-27,CN50,,bullish,12887.0,2023-07-27 19:20:00+00:00,12846.98,12967.025000000003,13046.5,4002.0,0.008549493015064207,-4003.0,SL_INIT,2023-07-27 21:25:00+00:00,12846.98,2023-07,0.32,-10.951558572576648,585.8022095870616,1.951272434616057
2023-07-28,EURJPY,,bearish,154.865,2023-07-28 18:10:00+00:00,155.07500000000002,154.45999999999998,151.391,21.0,5.3393418727207695,-22.0,SL_INIT,2023-07-28 18:40:00+00:00,155.07500000000002,2023-07,0.1,-11.746552119985694,574.0556574670759,3.9173532547224434
2023-08-01,AUS200,,bullish,7437.4,2023-08-01 13:15:00+00:00,7428.379999999999,7455.425,7481.7,902.0,0.006098899758483569,-903.0,SL_INIT,2023-08-01 15:50:00+00:00,7428.379999999999,2023-08,2.0,-11.014612963821326,563.0410445032545,5.7609256551904275
2023-08-01,JPN225,,bullish,33223.5,2023-08-01 19:15:00+00:00,33163.48,33343.525,33485.0,6002.0,0.005339341872720769,-1001.0,EOD,2023-08-01 23:55:00+00:00,33213.5,2023-08,0.34,-1.8171916129617864,561.2238528902927,6.065078358060884
2023-08-07,CN50,,bullish,13111.5,2023-08-07 18:00:00+00:00,13083.48,13167.525000000003,13262.5,2802.0,0.008549493015064207,2999.0,EOD,2023-08-07 23:40:00+00:00,13141.5,2023-08,0.46,11.794367594001676,573.0182204842944,4.090994416237867
2023-08-08,CN50,,bullish,13076.0,2023-08-08 18:00:00+00:00,13043.48,13141.025000000003,13261.0,3252.0,0.008549493015064207,2199.0,EOD,2023-08-08 23:40:00+00:00,13098.0,2023-08,0.4,7.520134056050477,580.5383545403448,2.832310916500619
2023-08-10,FRA40,,bearish,7433.9,2023-08-10 18:00:00+00:00,7463.92,7373.874999999999,7365.65,3002.0,0.01,3349.0,EOD,2023-08-10 22:55:00+00:00,7400.4,2023-08,0.37,12.391300000000001,592.9296545403448,0.7583153289159044
2023-08-15,US30,,bullish,35114.05,2023-08-15 14:35:00+00:00,35089.030000000006,35164.075000000004,35371.05,2502.0,0.008549493015064207,-2504.5,SL_INIT,2023-08-15 14:40:00+00:00,35089.030000000006,2023-08,0.51,-10.920224680676437,582.0094298596683,2.586089477161587
2023-08-17,CN50,,bearish,12692.5,2023-08-17 16:25:00+00:00,12715.52,12646.474999999997,12511.5,2302.0,0.008549493015064207,6899.0,EOD,2023-08-17 23:40:00+00:00,12623.5,2023-08,0.56,33.03045329411967,615.039883153788,0.0
2023-08-18,US30,,bullish,34424.05,2023-08-18 13:05:00+00:00,34390.030000000006,34492.075000000004,34530.05,3402.0,0.008549493015064207,-3404.5,SL_INIT,2023-08-18 14:20:00+00:00,34390.030000000006,2023-08,0.42,-12.224834567310157,602.8150485864778,1.9876490780766796
2023-08-23,AUDUSD,,bullish,0.64174,2023-08-23 14:10:00+00:00,0.6409,0.6432699999999999,0.64511,8.4,8.549493015064208,32.9,TRAIL,2023-08-23 17:00:00+00:00,0.64511,2023-08,0.15,42.19174802934186,645.0067966158197,0.0
2023-08-24,AUS200,,bullish,7162.5,2023-08-24 15:00:00+00:00,7157.48,7172.525000000001,7200.5,502.0,0.006098899758483569,-503.0,SL_INIT,2023-08-24 15:10:00+00:00,7157.48,2023-08,3.95,-12.11759898514308,632.8891976306766,1.8786777207187502
2023-09-01,AUS200,,bearish,7290.9,2023-09-01 13:30:00+00:00,7295.92,7280.874999999999,7269.9,502.0,0.006098899758483569,-0.5,BE,2023-09-01 15:35:00+00:00,7290.8949999999995,2023-09,3.95,-0.012045327023005049,632.8771523036536,1.8805451936021635
2023-09-05,EURJPY,,bearish,158.359,2023-09-05 23:20:00+00:00,158.51500000000001,158.06199999999998,157.796,15.6,5.3393418727207695,-2.1,EOD,2023-09-05 23:55:00+00:00,158.37,2023-09,0.15,-1.6818926899070423,631.1952596137465,2.1413010024915415
2023-09-05,AUS200,,bearish,7318.3,2023-09-05 14:10:00+00:00,7324.320000000001,7306.275,7271.3,602.0,0.006098899758483569,-603.0,SL_INIT,2023-09-05 14:35:00+00:00,7324.320000000001,2023-09,3.3,-12.136200629406455,619.0590589843401,4.0228626686758115
2023-09-06,CN50,,bearish,12794.5,2023-09-06 17:15:00+00:00,12833.52,12716.474999999997,12704.0,3902.0,0.008549493015064207,2399.0,EOD,2023-09-06 23:40:00+00:00,12770.5,2023-09,0.36,7.383684147530052,626.4427431318702,2.8781174991256138
2023-09-07,AUS200,,bullish,7160.0,2023-09-07 21:50:00+00:00,7145.98,7188.025000000001,7210.0,1402.0,0.006098899758483569,1099.0,EOD,2023-09-07 23:55:00+00:00,7171.0,2023-09,1.42,9.517820985094287,635.9605641169645,1.4025018877813908
2023-09-12,JPN225,,bearish,32798.5,2023-09-12 17:50:00+00:00,32853.52,32688.475,32486.0,5502.0,0.005339341872720769,-5503.0,SL_INIT,2023-09-12 20:15:00+00:00,32853.52,2023-09,0.41,-12.04678331348878,623.9137808034758,3.2702005502908436
2023-09-15,JPN225,,bullish,33378.5,2023-09-15 19:05:00+00:00,33345.98,33443.525,33661.0,3252.0,0.005339341872720769,-3253.0,SL_INIT,2023-09-15 20:00:00+00:00,33345.98,2023-09,0.7,-12.158215378372462,611.7555654251033,5.155175319884499
2023-09-20,CN50,,bearish,12562.5,2023-09-20 20:30:00+00:00,12587.52,12512.474999999997,12496.0,2502.0,0.008549493015064207,3249.0,EOD,2023-09-20 23:40:00+00:00,12530.0,2023-09,0.57,15.833062599387855,627.5886280244912,2.7004627986428997
2023-09-22,EURUSD,,bearish,1.06552,2023-09-22 18:10:00+00:00,1.06732,1.0620700000000003,1.06144,18.0,8.549493015064208,11.9,EOD,2023-09-22 23:55:00+00:00,1.0642800000000001,2023-09,0.08,8.139117350341126,635.7277453748324,1.4385974364412972
2023-09-29,FRA40,,bearish,7175.6,2023-09-29 12:40:00+00:00,7189.120000000001,7148.575,7116.45,1352.0,0.01,-1353.0,SL_INIT,2023-09-29 13:45:00+00:00,7189.120000000001,2023-09,0.89,-12.0417,623.6860453748324,3.305507996636882
2023-10-02,AUS200,,bullish,7011.7,2023-10-02 14:30:00+00:00,6999.679999999999,7035.725,7048.7,1202.0,0.006098899758483569,-1203.0,SL_INIT,2023-10-02 14:45:00+00:00,6999.679999999999,2023-10,1.65,-12.10601107560196,611.5800342992304,5.182389161163982
