date,symbol,corr_symbol,direction,entry,entry_time,sl,tp1,tp2,sl_pips,pip_value_per_lot,pnl_pips,outcome,exit_time,exit_price,month,lot_size,pnl_dollar,balance,drawdown_pct
2025-06-30,US30,,bullish,43944.85,2025-06-30 18:20:00+00:00,43882.030000000006,44070.47499999999,44122.85,6282.0,0.008549931600547196,-6284.5,SL_INIT,2025-06-30 20:55:00+00:00,43882.030000000006,2025-06,0.48,-25.79138166894665,1315.9105039273843,8.986986498672831
2025-07-01,EURUSD,,bearish,1.18166,2025-07-01 13:55:00+00:00,1.1831399999999999,1.1788500000000004,1.17672,14.8,8.549931600547197,48.9,TRAIL,2025-07-01 19:05:00+00:00,1.17672,2025-07,0.2,83.61833105335158,1399.5288349807358,3.203647684670104
2025-07-09,AUDUSD,,bearish,0.65369,2025-07-09 20:55:00+00:00,0.6549699999999999,0.6512800000000001,0.65091,12.8,8.549931600547197,1.8,EOD,2025-07-09 23:55:00+00:00,0.65343,2025-07,0.24,3.693570451436389,1403.2224054321723,2.948187319879793
2025-07-09,AUS200,,bearish,8584.9,2025-07-09 19:40:00+00:00,8594.92,8564.874999999996,8534.9,1002.0,0.006098639393551299,-1003.0,SL_INIT,2025-07-09 20:15:00+00:00,8594.92,2025-07,4.24,-25.935805721743478,1377.2865997104288,4.7419991553168135
2025-07-22,JPN225,,bullish,39625.5,2025-07-22 22:10:00+00:00,39445.48,39985.525,40268.0,18002.0,0.005339484419384465,-1501.0,EOD,2025-07-22 23:55:00+00:00,39610.5,2025-07,0.27,-2.1639328506439424,1375.1226668597849,4.891664386473364
2025-07-22,FRA40,,bullish,7759.15,2025-07-22 16:30:00+00:00,7752.129999999999,7773.175,7784.15,702.0,0.01,-703.0,SL_INIT,2025-07-22 16:45:00+00:00,7752.129999999999,2025-07,3.69,-25.940700000000003,1349.1819668597848,6.685814727463553
2025-07-23,EURJPY,,bullish,171.731,2025-07-23 15:50:00+00:00,171.61999999999998,171.93800000000005,172.737,11.1,5.339484419384465,-12.1,SL_INIT,2025-07-23 16:00:00+00:00,171.61999999999998,2025-07,0.44,-28.42741504880289,1320.7545518109819,8.65195505533748
2025-08-04,AUDUSD,,bearish,0.64808,2025-08-04 14:25:00+00:00,0.64881,0.64677,0.64585,7.3,8.549858499841827,-8.1,SL_INIT,2025-08-04 16:10:00+00:00,0.64881,2025-08,0.42,-29.086618616461895,1291.66793319452,10.663688227880105
2025-08-07,EURJPY,,bullish,171.4,2025-08-07 18:10:00+00:00,171.302,171.58100000000005,172.165,9.8,5.339455909442829,-0.5,BE,2025-08-07 22:25:00+00:00,171.405,2025-08,0.45,-1.2013775796246364,1290.4665556148952,10.746779740219464
2025-08-11,EURUSD,,bullish,1.16463,2025-08-11 13:25:00+00:00,1.16361,1.1665199999999998,1.16753,10.2,8.549858499841827,-10.7,SL_INIT,2025-08-11 14:25:00+00:00,1.16361,2025-08,0.27,-24.70054120604304,1265.7660144088522,12.45515632325169
2025-08-11,EURJPY,,bullish,171.692,2025-08-11 18:40:00+00:00,171.528,172.00500000000005,172.199,16.4,5.339455909442829,36.7,EOD,2025-08-11 23:55:00+00:00,172.069,2025-08,0.27,52.908668606668996,1318.6746830155212,8.795806119826512
2025-08-14,CN50,,bullish,14143.5,2025-08-14 20:00:00+00:00,14136.48,14157.525000000003,14359.0,702.0,0.008549858499841826,349.0,EOD,2025-08-14 23:40:00+00:00,14147.0,2025-08,4.32,12.890450663041525,1331.5651336785627,7.904257069391749
2025-08-20,JPN225,,bullish,42783.5,2025-08-20 19:45:00+00:00,42570.98,43208.525,43476.0,21252.0,0.005339455909442828,6999.0,EOD,2025-08-20 23:55:00+00:00,42853.5,2025-08,0.23,8.595295939343783,1340.1604296179064,7.309776074642762
2025-08-25,AUS200,,bullish,8966.0,2025-08-25 21:15:00+00:00,8953.98,8990.025000000003,9059.0,1202.0,0.006098565007653699,199.0,EOD,2025-08-25 23:55:00+00:00,8968.0,2025-08,3.54,4.2961951052917255,1344.456624723198,7.012636062495082
2025-08-28,EURJPY,,bearish,171.586,2025-08-28 19:15:00+00:00,171.80800000000002,171.15699999999998,171.113,22.2,5.339455909442829,-6.7,EOD,2025-08-28 23:55:00+00:00,171.643,2025-08,0.22,-7.87035801051873,1336.5862667126794,7.556977792220448
2025-09-04,EURUSD,,bullish,1.16456,2025-09-04 14:15:00+00:00,1.16373,1.16607,1.1669100000000001,8.3,8.549858499841827,-8.8,SL_INIT,2025-09-04 15:35:00+00:00,1.16373,2025-09,0.37,-27.83833927548499,1308.7479274371944,9.482375561120735
2025-09-04,US30,,bearish,45243.2,2025-09-04 13:55:00+00:00,45274.27,45181.07499999999,45149.55,3107.0,0.008549858499841826,-3109.5,SL_INIT,2025-09-04 14:15:00+00:00,45274.27,2025-09,0.98,-26.054069305152996,1282.6938581320414,11.284366923266786
2025-09-05,JPN225,,bullish,42778.5,2025-09-05 19:40:00+00:00,42590.98,43153.525,43245.0,18752.0,0.005339455909442828,13249.0,EOD,2025-09-05 23:55:00+00:00,42911.0,2025-09,0.24,16.978188322609927,1299.6720464546513,10.110095513150405
2025-09-08,AUS200,,bullish,8829.4,2025-09-08 21:45:00+00:00,8815.38,8857.425000000003,8865.6,1402.0,0.006098527815385366,499.0,EOD,2025-09-08 23:55:00+00:00,8834.4,2025-09,3.03,9.220791101028212,1308.8928375556795,9.472353066026425
2025-09-10,EURJPY,,bearish,172.654,2025-09-10 18:50:00+00:00,172.78,172.41699999999997,172.379,12.6,5.339455909442829,26.5,TRAIL,2025-09-10 23:30:00+00:00,172.379,2025-09,0.39,55.183276824091635,1364.076114379771,5.65568293257207
2025-09-17,EURUSD,,bullish,1.18373,2025-09-17 14:25:00+00:00,1.18306,1.1849199999999995,1.18729,6.7,8.549858499841827,51.4,TRAIL,2025-09-17 21:15:00+00:00,1.18892,2025-09,0.45,197.75822710134145,1561.8343414811125,0.0
2025-09-19,AUS200,,bearish,8806.2,2025-09-19 18:05:00+00:00,8827.87,8762.874999999998,8758.25,2167.0,0.006098527815385366,-2168.0,SL_INIT,2025-09-19 20:25:00+00:00,8827.87,2025-09,2.16,-28.558673936111827,1533.2756675450007,1.8285341266749904
2025-09-19,FRA40,,bullish,7860.08,2025-09-19 19:20:00+00:00,7847.009999999999,7886.205000000001,7937.85,1307.0,0.01,1484.0,EOD,2025-09-19 22:55:00+00:00,7874.93,2025-09,2.18,32.351200000000006,1565.6268675450008,0.0
2025-09-29,FRA40,,bullish,7877.95,2025-09-29 16:55:00+00:00,7869.83,7894.174999999999,7919.53,812.0,0.01,-0.5,BE,2025-09-29 18:35:00+00:00,7877.955,2025-09,3.51,-0.01755,1565.6093175450007,0.001120956746708611
2025-10-01,CN50,,bullish,15153.15,2025-10-01 13:20:00+00:00,15136.33,15186.775000000001,15199.25,1682.0,0.008549785400386449,4609.0,TRAIL,2025-10-01 16:40:00+00:00,15199.25,2025-10,1.98,78.02380260255467,1643.6331201475555,0.0
2025-10-03,EURJPY,,bearish,173.036,2025-10-03 18:45:00+00:00,173.263,172.59699999999998,172.43,22.7,5.339427399805645,-13.1,EOD,2025-10-03 23:55:00+00:00,173.157,2025-10,0.26,-18.186089723738025,1625.4470304238175,1.1064567573392117
2025-10-06,AUDUSD,,bearish,0.66143,2025-10-06 19:20:00+00:00,0.6622399999999999,0.65996,0.65848,8.1,8.54978540038645,-3.9,EOD,2025-10-06 23:55:00+00:00,0.66174,2025-10,0.45,-15.004873377678217,1610.4421570461393,2.0193656780557263
2025-10-15,EURJPY,,bearish,176.04,2025-10-15 17:00:00+00:00,176.322,175.49099999999996,175.436,28.2,5.339427399805645,9.3,EOD,2025-10-15 23:55:00+00:00,175.937,2025-10,0.21,10.427901711820425,1620.8700587579597,1.3849235033394967
2025-10-15,FRA40,,bullish,8065.28,2025-10-15 19:45:00+00:00,8050.759999999999,8094.305,8132.15,1452.0,0.01,-1453.0,SL_INIT,2025-10-15 20:00:00+00:00,8050.759999999999,2025-10,2.16,-31.384800000000002,1589.4852587579596,3.294400722755865
2025-10-16,AUDUSD,,bullish,0.64809,2025-10-16 22:25:00+00:00,0.64712,0.6498800000000001,0.65157,9.7,8.54978540038645,2.5,EOD,2025-10-16 23:55:00+00:00,0.64842,2025-10,0.38,8.122296130367127,1597.6075548883268,2.8002335007155823
2025-10-16,EURUSD,,bearish,1.16702,2025-10-16 18:25:00+00:00,1.168,1.1652100000000003,1.16427,9.8,8.54978540038645,-10.3,SL_INIT,2025-10-16 20:05:00+00:00,1.168,2025-10,0.37,-32.58323216087276,1565.024322727454,4.782624325131898
2025-10-17,JPN225,,bearish,47972.25,2025-10-17 18:10:00+00:00,48246.77,47423.225,46970.75,27452.0,0.005339427399805645,-27026.0,EOD,2025-10-17 23:55:00+00:00,48242.5,2025-10,0.19,-27.417639332357997,1537.606683395096,6.450736204618522
2025-10-22,AUS200,,bullish,9004.45,2025-10-22 22:50:00+00:00,8987.83,9037.675000000005,9047.6,1662.0,0.006098565007653699,109.0,EOD,2025-10-22 22:55:00+00:00,9005.55,2025-10,2.81,1.8679294761942515,1539.4746128712902,6.337089828593532
2025-10-22,FRA40,,bearish,8233.22,2025-10-22 13:40:00+00:00,8245.62,8208.434999999994,8188.55,1240.0,0.01,4466.0,TRAIL,2025-10-22 19:35:00+00:00,8188.55,2025-10,2.3,102.718,1642.1926128712903,0.08764165546480712
2025-10-23,AUS200,,bearish,9039.05,2025-10-23 18:05:00+00:00,9048.220000000001,9020.724999999993,8989.7,917.0,0.006098565007653699,-918.0,SL_INIT,2025-10-23 20:35:00+00:00,9048.220000000001,2025-10,5.61,-31.4074878181164,1610.785125053174,1.9984992205214651
2025-10-27,FRA40,,bullish,8219.52,2025-10-27 13:00:00+00:00,8200.63,8257.285000000005,8271.83,1889.0,0.01,1732.0,EOD,2025-10-27 22:55:00+00:00,8236.85,2025-10,1.66,28.7512,1639.5363250531739,0.2492524057931991
2025-10-28,FRA40,,bearish,8230.82,2025-10-28 14:00:00+00:00,8244.27,8203.934999999996,8203.85,1345.0,0.01,2608.0,TRAIL_EOD,2025-10-28 22:55:00+00:00,8204.73,2025-10,2.33,60.766400000000004,1700.3027250531738,0.0
2025-10-30,AUS200,,bearish,8922.6,2025-10-30 20:00:00+00:00,8929.220000000001,8909.374999999996,8872.2,662.0,0.006098490623570666,-663.0,SL_INIT,2025-10-30 20:25:00+00:00,8929.220000000001,2025-10,7.77,-31.41643543223052,1668.8862896209432,1.8476965877501688
2025-10-31,US30,,bullish,47517.1,2025-10-31 21:10:00+00:00,47474.33,47602.625,47629.55,4277.0,0.008549785400386449,15796.5,TRAIL,2025-10-31 22:40:00+00:00,47675.09,2025-10,0.86,116.1487491663959,1785.035038787339,0.0
2025-11-03,FRA40,,bullish,8106.88,2025-11-03 18:35:00+00:00,8091.48,8137.665000000001,8151.17,1540.0,0.01,59.0,EOD,2025-11-03 22:55:00+00:00,8107.48,2025-11,2.24,1.3216,1786.356638787339,0.0
2025-11-04,FRA40,,bearish,8043.95,2025-11-04 20:35:00+00:00,8072.620000000001,7986.624999999998,7793.53,2867.0,0.01,634.0,EOD,2025-11-04 22:55:00+00:00,8037.6,2025-11,1.2,7.6080000000000005,1793.964638787339,0.0
2025-11-06,JPN225,,bullish,50437.75,2025-11-06 21:25:00+00:00,50269.73,50773.775,51273.0,16802.0,0.005339427399805645,-16803.0,SL_INIT,2025-11-06 22:45:00+00:00,50269.73,2025-11,0.38,-34.09299146759501,1759.871647319744,1.9004271728923723
2025-11-07,US30,,bullish,46860.15,2025-11-07 14:10:00+00:00,46772.630000000005,47035.175,47056.35,8752.0,0.008549785400386449,-8754.5,SL_INIT,2025-11-07 14:45:00+00:00,46772.630000000005,2025-11,0.46,-34.43058429233425,1725.4410630274097,3.819672599915294
2025-11-07,CN50,,bullish,15391.55,2025-11-07 15:20:00+00:00,15370.73,15433.175000000001,15481.75,2082.0,0.008549785400386449,-2083.0,SL_INIT,2025-11-07 16:30:00+00:00,15370.73,2025-11,1.76,-31.344197260648752,1694.0968657667609,5.566875224925587
2025-11-18,AUS200,,bullish,8455.07,2025-11-18 19:35:00+00:00,8439.039999999999,8487.115000000003,8583.28,1603.0,0.006098490623570666,1509.0,EOD,2025-11-18 22:55:00+00:00,8470.17,2025-11,3.21,29.540417746607712,1723.6372835133686,3.920219705194935
2025-11-19,AUS200,,bearish,8493.8,2025-11-19 21:00:00+00:00,8515.66,8450.094999999996,8442.51,2186.0,0.006098490623570666,-207.0,EOD,2025-11-19 22:55:00+00:00,8495.86,2025-11,2.35,-2.9666107638359507,1720.6706727495327,4.085585883529488
2025-11-21,FRA40,,bearish,7978.6,2025-11-21 17:20:00+00:00,7990.290000000001,7955.235,7880.35,1169.0,0.01,-1170.0,SL_INIT,2025-11-21 18:30:00+00:00,7990.290000000001,2025-11,2.68,-31.356,1689.3146727495327,5.833446422252013
2025-11-21,JPN225,,bullish,48264.25,2025-11-21 14:15:00+00:00,48004.73,48783.275,49025.5,25952.0,0.005339427399805645,76124.0,TRAIL,2025-11-21 21:30:00+00:00,49025.5,2025-11,0.23,93.48547141804514,1782.8001441675779,0.6223363815748343
2025-11-24,JPN225,,bullish,48794.75,2025-11-24 14:10:00+00:00,48626.23,49131.775,49145.25,16852.0,0.005339427399805645,35049.0,TRAIL,2025-11-24 16:40:00+00:00,49145.25,2025-11,0.38,71.11380455559946,1853.9139487231773,0.0
2025-11-24,FRA40,,bullish,7981.97,2025-11-24 14:35:00+00:00,7955.9,8034.095000000001,8050.45,2607.0,0.01,-2608.0,SL_INIT,2025-11-24 16:50:00+00:00,7955.9,2025-11,1.32,-34.4256,1819.4883487231773,1.8569146655220723
2025-12-02,AUS200,,bearish,8592.99,2025-12-02 16:05:00+00:00,8605.0,8568.984999999997,8568.71,1201.0,0.006098490623570666,-223.0,EOD,2025-12-02 22:55:00+00:00,8595.21,2025-12,4.71,-6.405427656654978,1813.0829210665224,2.2024230242604266
2025-12-04,AUS200,,bearish,8614.53,2025-12-04 22:30:00+00:00,8638.44,8566.724999999999,8565.3,2391.0,0.006098490623570666,-902.0,EOD,2025-12-04 22:55:00+00:00,8623.54,2025-12,2.37,-13.036987345631957,1800.0459337208904,2.905637289119421
2025-12-05,EURUSD,,bullish,1.16384,2025-12-05 19:20:00+00:00,1.16256,1.1662499999999996,1.16717,12.8,8.54978540038645,4.3,EOD,2025-12-05 23:55:00+00:00,1.16432,2025-12,0.32,11.764504710931753,1811.8104384318221,2.271060656313234
2025-12-08,JPN225,,bullish,50263.25,2025-12-08 20:45:00+00:00,50185.73,50418.275,50744.0,7752.0,0.005339427399805645,-7753.0,SL_INIT,2025-12-08 20:55:00+00:00,50185.73,2025-12,0.83,-34.35916192347533,1777.4512765083468,4.124391656230412
2025-12-17,EURUSD,,bearish,1.17511,2025-12-17 18:25:00+00:00,1.176,1.1734800000000007,1.17028,8.9,8.54978540038645,10.1,EOD,2025-12-17 23:55:00+00:00,1.17405,2025-12,0.45,38.85877464475641,1816.3100511531034,2.02835183348032
2025-12-22,US30,,bullish,48153.55,2025-12-22 14:35:00+00:00,48123.93,48212.775000000016,48247.55,2962.0,0.008549785400386449,9397.5,TRAIL,2025-12-22 16:35:00+00:00,48247.55,2025-12,1.36,109.27138728817906,1925.5814384412824,0.0
2025-12-26,JPN225,,bullish,50536.75,2025-12-26 17:30:00+00:00,50398.73,50812.775,50944.0,13802.0,0.005339427399805645,15974.0,EOD,2025-12-26 23:55:00+00:00,50696.5,2025-12,0.52,44.35184690793759,1969.9332853492201,0.0
2025-12-29,AUS200,,bullish,8733.71,2025-12-29 18:45:00+00:00,8717.76,8765.595,8787.35,1595.0,0.006098602200375673,-84.0,EOD,2025-12-29 22:55:00+00:00,8732.88,2025-12,3.9,-1.9979020808430705,1967.935383268377,0.10141978389328178
2025-12-29,EURJPY,,bullish,183.705,2025-12-29 20:45:00+00:00,183.446,184.20800000000006,184.415,25.9,5.339427399805645,2.6,EOD,2025-12-29 23:55:00+00:00,183.741,2025-12,0.27,3.7482780346635636,1971.6836613030407,0.0
2026-01-02,AUS200,,bullish,8690.53,2026-01-02 20:45:00+00:00,8673.67,8724.235000000004,8743.83,1686.0,0.006098602200375673,3885.0,EOD,2026-01-02 22:55:00+00:00,8729.39,2026-01,3.69,87.42742663381551,2059.111087936856,0.0
2026-01-07,AUS200,,bullish,8695.47,2026-01-07 21:20:00+00:00,8673.449999999999,8739.495000000003,8740.16,2202.0,0.006098565007653699,303.0,EOD,2026-01-07 22:55:00+00:00,8698.51,2026-01,2.83,5.2294585084129706,2064.340546445269,0.0
2026-01-08,EURJPY,,bullish,182.766,2026-01-08 21:20:00+00:00,182.613,183.057,183.247,15.3,5.339427399805645,10.9,EOD,2026-01-08 23:55:00+00:00,182.885,2026-01,0.46,26.77188898262551,2091.1124354278945,0.0
2026-01-13,AUDUSD,,bullish,0.67021,2026-01-13 14:15:00+00:00,0.6695300000000001,0.6714199999999998,0.67167,6.8,8.54978540038645,13.8,TRAIL,2026-01-13 15:40:00+00:00,0.67167,2026-01,0.72,84.95066773823976,2176.063103166134,0.0
2026-01-14,US30,,bullish,49057.55,2026-01-14 15:10:00+00:00,48999.43,49173.775000000016,49177.85,5812.0,0.008549785400386449,12027.5,TRAIL,2026-01-14 16:40:00+00:00,49177.85,2026-01,0.84,86.37933687864432,2262.4424400447783,0.0
2026-01-26,AUDUSD,,bearish,0.69304,2026-01-26 18:45:00+00:00,0.69417,0.69093,0.69059,11.3,8.54978540038645,13.7,EOD,2026-01-26 23:55:00+00:00,0.69159,2026-01,0.43,50.36678579367657,2312.809225838455,0.0
2026-01-27,AUS200,,bearish,8965.23,2026-01-27 19:55:00+00:00,8974.140000000001,8947.424999999994,8921.0,891.0,0.006098565007653699,-892.0,SL_INIT,2026-01-27 20:20:00+00:00,8974.140000000001,2026-01,8.46,-46.021723088557266,2266.7875027498976,1.9898624830101685
2026-01-28,AUDUSD,,bullish,0.69889,2026-01-28 21:05:00+00:00,0.69748,0.7015600000000001,0.70223,14.1,8.54978540038645,36.5,TRAIL,2026-01-28 23:00:00+00:00,0.70262,2026-01,0.35,109.22350848993689,2376.0110112398347,0.0
2026-02-03,US30,,bullish,49391.35,2026-02-03 15:25:00+00:00,49351.83,49470.375,49480.35,3952.0,0.008549785400386449,-3954.5,SL_INIT,2026-02-03 16:05:00+00:00,49351.83,2026-02,1.36,-45.98177185752637,2330.0292393823083,1.9352507896641638
2026-02-06,CN50,,bearish,14924.95,2026-02-06 18:15:00+00:00,14937.37,14900.124999999998,14678.35,1242.0,0.008549785400386449,-1243.0,SL_INIT,2026-02-06 18:45:00+00:00,14937.37,2026-02,4.33,-46.01656948410594,2284.0126698982026,3.871966119114327
2026-02-06,FRA40,,bearish,8232.27,2026-02-06 15:05:00+00:00,8250.42,8195.984999999999,8172.25,1815.0,0.01,-1816.0,SL_INIT,2026-02-06 16:20:00+00:00,8250.42,2026-02,2.3,-41.768,2242.2446698982026,5.6298704302650115
2026-02-19,EURJPY,,bullish,182.313,2026-02-19 16:50:00+00:00,181.98899999999998,182.94600000000003,183.154,32.4,5.339427399805645,13.9,EOD,2026-02-19 23:55:00+00:00,182.462,2026-02,0.24,17.812329805751634,2260.0569997039543,4.880196724146243
2026-02-20,CN50,,bearish,14893.15,2026-02-20 19:25:00+00:00,14936.37,14806.724999999995,14753.35,4322.0,0.008549785400386449,-4323.0,SL_INIT,2026-02-20 20:30:00+00:00,14936.37,2026-02,1.13,-41.76561618303379,2218.2913835209206,6.638000706764986
2026-02-25,EURUSD,,bullish,1.17759,2026-02-25 16:15:00+00:00,1.17688,1.1788599999999996,1.18079,7.1,8.54978540038645,31.5,TRAIL,2026-02-25 19:05:00+00:00,1.18079,2026-02,0.69,185.82958567739945,2404.12096919832,0.0
2026-02-26,JPN225,,bullish,58631.75,2026-02-26 17:50:00+00:00,58237.73,59419.775,59871.96,39402.0,0.005339427399805645,-2951.0,EOD,2026-02-26 23:55:00+00:00,58602.25,2026-02,0.22,-3.4664630565018206,2400.6545061418183,0.1441883790755164
2026-02-27,EURJPY,,bearish,184.486,2026-02-27 23:15:00+00:00,184.568,184.33699999999993,183.698,8.2,5.339427399805645,9.4,EOD,2026-02-27 23:55:00+00:00,184.382,2026-02,1.05,52.700148436081726,2453.3546545779,0.0
2026-03-04,EURUSD,,bearish,1.16284,2026-03-04 16:15:00+00:00,1.16489,1.1588900000000006,1.15746,20.5,8.54978540038645,-7.4,EOD,2026-03-04 23:55:00+00:00,1.16353,2026-03,0.26,-16.449787110343532,2436.9048674675564,0.6705017996337647
2026-03-04,AUS200,,bearish,8950.55,2026-03-04 17:05:00+00:00,8971.41,8908.844999999996,8875.96,2086.0,0.006098639393551299,-2087.0,SL_INIT,2026-03-04 17:30:00+00:00,8971.41,2026-03,3.61,-45.94757609577303,2390.9572913717834,2.5433486793148554
2026-03-04,US30,,bearish,48542.75,2026-03-04 13:55:00+00:00,48620.77,48386.725,48212.55,7802.0,0.008549785400386449,-7804.5,SL_INIT,2026-03-04 15:10:00+00:00,48620.77,2026-03,0.69,-46.04149210854806,2344.9157992632354,4.420023624074094
2026-03-05,EURUSD,,bullish,1.15858,2026-03-05 19:05:00+00:00,1.15668,1.1622299999999997,1.16474,19.0,8.54978540038645,21.8,EOD,2026-03-05 23:55:00+00:00,1.1608100000000001,2026-03,0.28,52.18789008395889,2397.103689347194,2.292818330433509
2026-03-09,EURJPY,,bearish,183.143,2026-03-09 17:40:00+00:00,183.417,182.60999999999999,182.401,27.4,5.339427399805645,-28.4,SL_INIT,2026-03-09 20:45:00+00:00,183.417,2026-03,0.31,-47.0083188278889,2350.095370519305,4.208901630504809
2026-03-09,US30,,bearish,46967.05,2026-03-09 13:10:00+00:00,47133.07,46635.025,46301.85,16602.0,0.008549785400386449,-2.0,BE,2026-03-09 17:50:00+00:00,46967.045,2026-03,0.32,-0.005471862656247327,2350.089898656649,4.2091246664464705
2026-03-09,AUDUSD,,bearish,0.70188,2026-03-09 14:20:00+00:00,0.7035199999999999,0.69875,0.69561,16.4,8.54978540038645,-17.2,SL_INIT,2026-03-09 17:05:00+00:00,0.7035199999999999,2026-03,0.33,-48.52858193259348,2301.5613167240554,6.18717467409785
2026-03-10,FRA40,,bearish,8054.05,2026-03-10 13:20:00+00:00,8090.64,7980.885,7979.75,3659.0,0.01,-3660.0,SL_INIT,2026-03-10 14:00:00+00:00,8090.64,2026-03,1.26,-46.116,2255.4453167240554,8.066886598908583
2026-03-12,CN50,,bullish,14741.35,2026-03-12 20:00:00+00:00,14710.33,14803.375000000004,14870.95,3102.0,0.008549785400386449,-221.0,EOD,2026-03-12 23:40:00+00:00,14739.15,2026-03,1.58,-2.9854140661069404,2252.4599026579485,8.188573614706977
2026-03-16,EURJPY,,bearish,182.656,2026-03-16 16:20:00+00:00,182.79600000000002,182.39099999999996,181.867,14.0,5.339427399805645,-15.0,SL_INIT,2026-03-16 16:40:00+00:00,182.79600000000002,2026-03,0.56,-44.85119015836742,2207.608712499581,10.016731238582361
2026-03-17,US30,,bearish,46876.05,2026-03-17 13:40:00+00:00,46952.57,46723.025,46678.95,7652.0,0.008549785400386449,-7654.5,SL_INIT,2026-03-17 14:35:00+00:00,46952.57,2026-03,0.64,-41.884372702245166,2165.724339797336,11.723959854065644
2026-03-31,AUS200,,bearish,8544.12,2026-03-31 18:20:00+00:00,8557.09,8518.195,8411.42,1297.0,0.006098490623570666,-0.5,BE,2026-03-31 19:35:00+00:00,8544.115,2026-03,5.28,-0.01610001524622656,2165.70823978209,11.724616098983844
2026-04-01,FRA40,,bullish,7945.27,2026-04-01 17:10:00+00:00,7915.78,8004.2350000000015,8007.55,2949.0,0.01,4185.0,EOD,2026-04-01 22:55:00+00:00,7987.13,2026-04,1.42,59.427,2225.13523978209,9.302340954658064
2026-04-02,CN50,,bearish,14738.15,2026-04-02 21:15:00+00:00,14796.17,14622.124999999996,14574.27,5802.0,0.008549785400386449,-1296.0,EOD,2026-04-02 23:40:00+00:00,14751.1,2026-04,0.84,-9.307638378276703,2215.8276014038133,9.681725091432131
2026-04-06,CN50,,bearish,14591.09,2026-04-06 14:00:00+00:00,14611.68,14549.924999999997,14539.98,2059.0,0.008549785400386449,-2060.0,SL_INIT,2026-04-06 16:30:00+00:00,14611.68,2026-04,2.37,-41.74176228176672,2174.0858391220468,11.383140832685742
2026-04-14,EURUSD,,bearish,1.1792799999999999,2026-04-14 15:10:00+00:00,1.1800599999999999,1.1778700000000002,1.17538,7.8,8.54978540038645,-8.3,SL_INIT,2026-04-14 15:25:00+00:00,1.1800599999999999,2026-04,0.63,-44.70682785862075,2129.379011263426,13.205414174829688
2026-04-28,EURJPY,,bearish,186.815,2026-04-28 20:05:00+00:00,186.93300000000002,186.59399999999994,186.067,11.8,5.339427399805645,-12.8,SL_INIT,2026-04-28 21:45:00+00:00,186.93300000000002,2026-04,0.66,-45.107482673558096,2084.271528589868,15.04401841369864
